Topic,Frequency,date,Name
37,9,28/4/2020,37_love_dear_leemagiccup_amorous
38,6,28/4/2020,38_eat_food_eating_dine
39,25,28/4/2020,39_migrant_workers_migrants_care
40,6,28/4/2020,40_extend_cb_ccb_extension
41,20,28/4/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,5,28/4/2020,42_safe_stay_keep_calm
43,2,28/4/2020,43_mothers_mothership_mums_mum
44,17,28/4/2020,44_singapura_majulah_singapor_majullah
45,3,28/4/2020,45_lockdown_lock_partial_curve
47,2,28/4/2020,47_stupid_stupidity_idiot_dumb
48,32,28/4/2020,48_speech_speeches_reassuring_spoken
49,2,28/4/2020,49_condolences_annabel_ms_condolence
51,10,28/4/2020,51_loong_kuan_yew_salute
52,1,28/4/2020,52_privacy_tracetogether_tracing_bluetoo...
53,2,28/4/2020,53_job_great_good_well
54,6,28/4/2020,54_pink_colour_tie_wear
56,17,28/4/2020,56_song_sing_music_voice
57,2,28/4/2020,57_news_hapugalle_media_sharing
58,1,28/4/2020,58_conditioning_solar_coal_energy
59,8,28/4/2020,59_hero_heroes_batman_heros
60,5,28/4/2020,60_fish_fishing_salmon_seafood
63,5,28/4/2020,63_congratulations_proud_muthukumarasamy...
64,2,28/4/2020,64_photo_picture_photos_pic
65,8,28/4/2020,65_ministers_cabinet_appreciate_prime
66,7,28/4/2020,66_vaccine_vaccines_antibodies_flu
67,4,28/4/2020,67_flight_flights_airport_changi
68,2,28/4/2020,68_vesak_happy_vasak_veska
69,6,28/4/2020,69_recovery_discharged_wishing_discharge
70,3,28/4/2020,70_rental_landlords_landlord_rent
71,14,28/4/2020,71_morning_good_day_happy
72,2,28/4/2020,72_pasta_cheese_sauce_bacon
75,9,28/4/2020,75_bless_shepherd_flock_fauna
76,2,28/4/2020,76_video_videos_youtube_tv
77,2,28/4/2020,77_amazing_awesome_excellent_fantastic
78,2,28/4/2020,78_pools_pool_gym_swimming
79,7,28/4/2020,79_leader_politician_austrian_mendelsohn
80,4,28/4/2020,80_bid_bundle_bidders_osso
81,5,28/4/2020,81_bless_blessed_lord_blessing
82,2,28/4/2020,82_rip_sad_ndp_loss
84,4,28/4/2020,84_love_thanks_beloved_raley
85,3,28/4/2020,85_mf_tm_tmr_lj
-1,195,2/5/2020,-1_together_bless_well_everyone
0,36,2/5/2020,0_ng_lim_wong_yang
1,18,2/5/2020,1_money_pay_jobs_salary
2,14,2/5/2020,2_singaporean_singaporeans_proud_ministe...
3,12,2/5/2020,3_hardcore_gastor_gateway_gates
4,9,2/5/2020,4_leadership_leaders_proud_kindness
5,13,2/5/2020,5_mask_wear_masks_face
6,5,2/5/2020,6_phase_ntuc_june_time
7,5,2/5/2020,7_hari_allah_muslim_ramadan
8,16,2/5/2020,8_police_jail_enforcement_fines
9,5,2/5/2020,9_care_appreciate_advice_caring
10,10,2/5/2020,10_safe_healthy_care_stay
11,6,2/5/2020,11_home_stay_safe_staying
12,6,2/5/2020,12_thanku_dear_sri_merci
13,11,2/5/2020,13_covid_fight_fighting_pandemic
14,13,2/5/2020,14_school_parents_schools_teachers
15,1,2/5/2020,15_china_taiwan_chinese_kong
16,4,2/5/2020,16_virus_coronavirus_corona_infected
17,8,2/5/2020,17_nurses_doctors_nurse_staff
18,4,2/5/2020,18_happy_wishes_buddha_wish
19,4,2/5/2020,19_minister_honorable_ministers_honourab...
20,4,2/5/2020,20_supermarket_shop_supermarkets_shops
22,5,2/5/2020,22_government_govt_governance_sg
23,1,2/5/2020,23_mrt_bus_buses_train
24,6,2/5/2020,24_team_hard_teams_appreciate
25,3,2/5/2020,25_test_testing_tested_tests
26,5,2/5/2020,26_dorms_dormitories_dormitory_dorm
27,1,2/5/2020,27_lot_alot_thanksa_thankspm
28,4,2/5/2020,28_circuit_breaker_measures_extend
29,5,2/5/2020,29_sg_united_strong_congratulations
31,1,2/5/2020,31_drink_language_sip_tea
32,3,2/5/2020,32_otters_animals_otter_fishes
33,4,2/5/2020,33_pray_praying_prayers_prayer
34,15,2/5/2020,34_exercise_jogging_exercising_cycling
36,6,2/5/2020,36_sad_suicide_cry_crying
37,1,2/5/2020,37_love_dear_leemagiccup_amorous
39,4,2/5/2020,39_migrant_workers_migrants_care
40,3,2/5/2020,40_extend_cb_ccb_extension
41,2,2/5/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,3,2/5/2020,42_safe_stay_keep_calm
44,4,2/5/2020,44_singapura_majulah_singapor_majullah
45,2,2/5/2020,45_lockdown_lock_partial_curve
47,3,2/5/2020,47_stupid_stupidity_idiot_dumb
48,1,2/5/2020,48_speech_speeches_reassuring_spoken
49,2,2/5/2020,49_condolences_annabel_ms_condolence
50,2,2/5/2020,50_wedding_wife_marriage_bouquet
51,1,2/5/2020,51_loong_kuan_yew_salute
52,3,2/5/2020,52_privacy_tracetogether_tracing_bluetoo...
53,4,2/5/2020,53_job_great_good_well
55,3,2/5/2020,55_hope_dream_chance_juliet
57,2,2/5/2020,57_news_hapugalle_media_sharing
58,1,2/5/2020,58_conditioning_solar_coal_energy
64,1,2/5/2020,64_photo_picture_photos_pic
65,10,2/5/2020,65_ministers_cabinet_appreciate_prime
66,2,2/5/2020,66_vaccine_vaccines_antibodies_flu
69,22,2/5/2020,69_recovery_discharged_wishing_discharge
71,1,2/5/2020,71_morning_good_day_happy
73,1,2/5/2020,73_vietnam_vietnamese_viet_donations
74,1,2/5/2020,74_sunset_sky_sun_sunsets
75,1,2/5/2020,75_bless_shepherd_flock_fauna
78,2,2/5/2020,78_pools_pool_gym_swimming
79,2,2/5/2020,79_leader_politician_austrian_mendelsohn
80,1,2/5/2020,80_bid_bundle_bidders_osso
81,1,2/5/2020,81_bless_blessed_lord_blessing
-1,1073,5/5/2020,-1_together_bless_well_everyone
0,264,5/5/2020,0_ng_lim_wong_yang
1,69,5/5/2020,1_money_pay_jobs_salary
2,42,5/5/2020,2_singaporean_singaporeans_proud_ministe...
3,87,5/5/2020,3_hardcore_gastor_gateway_gates
4,28,5/5/2020,4_leadership_leaders_proud_kindness
5,73,5/5/2020,5_mask_wear_masks_face
6,35,5/5/2020,6_phase_ntuc_june_time
7,10,5/5/2020,7_hari_allah_muslim_ramadan
8,66,5/5/2020,8_police_jail_enforcement_fines
9,7,5/5/2020,9_care_appreciate_advice_caring
10,17,5/5/2020,10_safe_healthy_care_stay
11,12,5/5/2020,11_home_stay_safe_staying
12,12,5/5/2020,12_thanku_dear_sri_merci
13,26,5/5/2020,13_covid_fight_fighting_pandemic
14,22,5/5/2020,14_school_parents_schools_teachers
15,20,5/5/2020,15_china_taiwan_chinese_kong
16,30,5/5/2020,16_virus_coronavirus_corona_infected
17,14,5/5/2020,17_nurses_doctors_nurse_staff
18,249,5/5/2020,18_happy_wishes_buddha_wish
19,3,5/5/2020,19_minister_honorable_ministers_honourab...
20,4,5/5/2020,20_supermarket_shop_supermarkets_shops
21,6,5/5/2020,21_election_pap_vote_party
22,5,5/5/2020,22_government_govt_governance_sg
23,7,5/5/2020,23_mrt_bus_buses_train
24,5,5/5/2020,24_team_hard_teams_appreciate
25,21,5/5/2020,25_test_testing_tested_tests
26,13,5/5/2020,26_dorms_dormitories_dormitory_dorm
27,9,5/5/2020,27_lot_alot_thanksa_thankspm
28,10,5/5/2020,28_circuit_breaker_measures_extend
29,12,5/5/2020,29_sg_united_strong_congratulations
30,3,5/5/2020,30_bangladesh_bangladeshi_love_respect
31,6,5/5/2020,31_drink_language_sip_tea
32,5,5/5/2020,32_otters_animals_otter_fishes
33,16,5/5/2020,33_pray_praying_prayers_prayer
34,3,5/5/2020,34_exercise_jogging_exercising_cycling
35,2,5/5/2020,35_salon_barber_haircut_hairdresser
36,14,5/5/2020,36_sad_suicide_cry_crying
37,5,5/5/2020,37_love_dear_leemagiccup_amorous
38,11,5/5/2020,38_eat_food_eating_dine
39,2,5/5/2020,39_migrant_workers_migrants_care
40,3,5/5/2020,40_extend_cb_ccb_extension
41,3,5/5/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,2,5/5/2020,42_safe_stay_keep_calm
43,8,5/5/2020,43_mothers_mothership_mums_mum
45,14,5/5/2020,45_lockdown_lock_partial_curve
46,1,5/5/2020,46_switzerland_swiss_visit_solidarity
47,15,5/5/2020,47_stupid_stupidity_idiot_dumb
48,1,5/5/2020,48_speech_speeches_reassuring_spoken
49,94,5/5/2020,49_condolences_annabel_ms_condolence
50,37,5/5/2020,50_wedding_wife_marriage_bouquet
51,3,5/5/2020,51_loong_kuan_yew_salute
52,3,5/5/2020,52_privacy_tracetogether_tracing_bluetoo...
53,7,5/5/2020,53_job_great_good_well
54,1,5/5/2020,54_pink_colour_tie_wear
55,8,5/5/2020,55_hope_dream_chance_juliet
56,7,5/5/2020,56_song_sing_music_voice
57,8,5/5/2020,57_news_hapugalle_media_sharing
58,2,5/5/2020,58_conditioning_solar_coal_energy
59,4,5/5/2020,59_hero_heroes_batman_heros
60,9,5/5/2020,60_fish_fishing_salmon_seafood
61,2,5/5/2020,61_villagers_cruel_animals_elephants
62,5,5/5/2020,62_malaysia_malaysian_indonesia_malay
63,23,5/5/2020,63_congratulations_proud_muthukumarasamy...
64,17,5/5/2020,64_photo_picture_photos_pic
66,8,5/5/2020,66_vaccine_vaccines_antibodies_flu
67,14,5/5/2020,67_flight_flights_airport_changi
68,136,5/5/2020,68_vesak_happy_vasak_veska
69,5,5/5/2020,69_recovery_discharged_wishing_discharge
70,3,5/5/2020,70_rental_landlords_landlord_rent
71,31,5/5/2020,71_morning_good_day_happy
72,22,5/5/2020,72_pasta_cheese_sauce_bacon
73,2,5/5/2020,73_vietnam_vietnamese_viet_donations
74,2,5/5/2020,74_sunset_sky_sun_sunsets
75,8,5/5/2020,75_bless_shepherd_flock_fauna
76,10,5/5/2020,76_video_videos_youtube_tv
77,3,5/5/2020,77_amazing_awesome_excellent_fantastic
79,5,5/5/2020,79_leader_politician_austrian_mendelsohn
80,4,5/5/2020,80_bid_bundle_bidders_osso
81,9,5/5/2020,81_bless_blessed_lord_blessing
82,35,5/5/2020,82_rip_sad_ndp_loss
83,2,5/5/2020,83_evil_cruel_worst_hell
84,2,5/5/2020,84_love_thanks_beloved_raley
85,2,5/5/2020,85_mf_tm_tmr_lj
-1,798,9/5/2020,-1_together_bless_well_everyone
0,392,9/5/2020,0_ng_lim_wong_yang
1,77,9/5/2020,1_money_pay_jobs_salary
2,27,9/5/2020,2_singaporean_singaporeans_proud_ministe...
3,58,9/5/2020,3_hardcore_gastor_gateway_gates
4,11,9/5/2020,4_leadership_leaders_proud_kindness
5,31,9/5/2020,5_mask_wear_masks_face
6,48,9/5/2020,6_phase_ntuc_june_time
7,10,9/5/2020,7_hari_allah_muslim_ramadan
8,64,9/5/2020,8_police_jail_enforcement_fines
9,21,9/5/2020,9_care_appreciate_advice_caring
10,14,9/5/2020,10_safe_healthy_care_stay
11,7,9/5/2020,11_home_stay_safe_staying
12,24,9/5/2020,12_thanku_dear_sri_merci
13,20,9/5/2020,13_covid_fight_fighting_pandemic
14,19,9/5/2020,14_school_parents_schools_teachers
15,66,9/5/2020,15_china_taiwan_chinese_kong
16,21,9/5/2020,16_virus_coronavirus_corona_infected
17,198,9/5/2020,17_nurses_doctors_nurse_staff
18,12,9/5/2020,18_happy_wishes_buddha_wish
19,12,9/5/2020,19_minister_honorable_ministers_honourab...
20,15,9/5/2020,20_supermarket_shop_supermarkets_shops
21,7,9/5/2020,21_election_pap_vote_party
22,2,9/5/2020,22_government_govt_governance_sg
23,4,9/5/2020,23_mrt_bus_buses_train
24,1,9/5/2020,24_team_hard_teams_appreciate
25,29,9/5/2020,25_test_testing_tested_tests
26,14,9/5/2020,26_dorms_dormitories_dormitory_dorm
27,9,9/5/2020,27_lot_alot_thanksa_thankspm
28,7,9/5/2020,28_circuit_breaker_measures_extend
29,6,9/5/2020,29_sg_united_strong_congratulations
31,1,9/5/2020,31_drink_language_sip_tea
32,10,9/5/2020,32_otters_animals_otter_fishes
33,8,9/5/2020,33_pray_praying_prayers_prayer
34,3,9/5/2020,34_exercise_jogging_exercising_cycling
35,11,9/5/2020,35_salon_barber_haircut_hairdresser
36,10,9/5/2020,36_sad_suicide_cry_crying
37,5,9/5/2020,37_love_dear_leemagiccup_amorous
38,9,9/5/2020,38_eat_food_eating_dine
39,2,9/5/2020,39_migrant_workers_migrants_care
40,8,9/5/2020,40_extend_cb_ccb_extension
41,3,9/5/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,8,9/5/2020,42_safe_stay_keep_calm
43,135,9/5/2020,43_mothers_mothership_mums_mum
44,4,9/5/2020,44_singapura_majulah_singapor_majullah
45,3,9/5/2020,45_lockdown_lock_partial_curve
46,1,9/5/2020,46_switzerland_swiss_visit_solidarity
47,14,9/5/2020,47_stupid_stupidity_idiot_dumb
48,1,9/5/2020,48_speech_speeches_reassuring_spoken
49,4,9/5/2020,49_condolences_annabel_ms_condolence
50,9,9/5/2020,50_wedding_wife_marriage_bouquet
51,7,9/5/2020,51_loong_kuan_yew_salute
52,3,9/5/2020,52_privacy_tracetogether_tracing_bluetoo...
53,8,9/5/2020,53_job_great_good_well
54,2,9/5/2020,54_pink_colour_tie_wear
55,3,9/5/2020,55_hope_dream_chance_juliet
56,6,9/5/2020,56_song_sing_music_voice
57,9,9/5/2020,57_news_hapugalle_media_sharing
58,7,9/5/2020,58_conditioning_solar_coal_energy
59,11,9/5/2020,59_hero_heroes_batman_heros
60,2,9/5/2020,60_fish_fishing_salmon_seafood
61,2,9/5/2020,61_villagers_cruel_animals_elephants
62,4,9/5/2020,62_malaysia_malaysian_indonesia_malay
63,1,9/5/2020,63_congratulations_proud_muthukumarasamy...
64,4,9/5/2020,64_photo_picture_photos_pic
65,3,9/5/2020,65_ministers_cabinet_appreciate_prime
66,2,9/5/2020,66_vaccine_vaccines_antibodies_flu
67,14,9/5/2020,67_flight_flights_airport_changi
68,1,9/5/2020,68_vesak_happy_vasak_veska
69,8,9/5/2020,69_recovery_discharged_wishing_discharge
70,1,9/5/2020,70_rental_landlords_landlord_rent
71,5,9/5/2020,71_morning_good_day_happy
72,17,9/5/2020,72_pasta_cheese_sauce_bacon
73,1,9/5/2020,73_vietnam_vietnamese_viet_donations
74,31,9/5/2020,74_sunset_sky_sun_sunsets
75,2,9/5/2020,75_bless_shepherd_flock_fauna
76,8,9/5/2020,76_video_videos_youtube_tv
77,7,9/5/2020,77_amazing_awesome_excellent_fantastic
79,1,9/5/2020,79_leader_politician_austrian_mendelsohn
81,4,9/5/2020,81_bless_blessed_lord_blessing
82,6,9/5/2020,82_rip_sad_ndp_loss
83,2,9/5/2020,83_evil_cruel_worst_hell
84,1,9/5/2020,84_love_thanks_beloved_raley
85,7,9/5/2020,85_mf_tm_tmr_lj
-1,531,13/5/2020,-1_together_bless_well_everyone
0,285,13/5/2020,0_ng_lim_wong_yang
1,50,13/5/2020,1_money_pay_jobs_salary
2,31,13/5/2020,2_singaporean_singaporeans_proud_ministe...
3,50,13/5/2020,3_hardcore_gastor_gateway_gates
4,27,13/5/2020,4_leadership_leaders_proud_kindness
5,16,13/5/2020,5_mask_wear_masks_face
6,32,13/5/2020,6_phase_ntuc_june_time
7,31,13/5/2020,7_hari_allah_muslim_ramadan
8,28,13/5/2020,8_police_jail_enforcement_fines
9,13,13/5/2020,9_care_appreciate_advice_caring
10,16,13/5/2020,10_safe_healthy_care_stay
11,14,13/5/2020,11_home_stay_safe_staying
12,6,13/5/2020,12_thanku_dear_sri_merci
13,25,13/5/2020,13_covid_fight_fighting_pandemic
14,5,13/5/2020,14_school_parents_schools_teachers
15,25,13/5/2020,15_china_taiwan_chinese_kong
16,15,13/5/2020,16_virus_coronavirus_corona_infected
17,11,13/5/2020,17_nurses_doctors_nurse_staff
18,8,13/5/2020,18_happy_wishes_buddha_wish
19,10,13/5/2020,19_minister_honorable_ministers_honourab...
20,10,13/5/2020,20_supermarket_shop_supermarkets_shops
21,7,13/5/2020,21_election_pap_vote_party
22,9,13/5/2020,22_government_govt_governance_sg
23,4,13/5/2020,23_mrt_bus_buses_train
24,4,13/5/2020,24_team_hard_teams_appreciate
25,11,13/5/2020,25_test_testing_tested_tests
26,6,13/5/2020,26_dorms_dormitories_dormitory_dorm
27,3,13/5/2020,27_lot_alot_thanksa_thankspm
28,13,13/5/2020,28_circuit_breaker_measures_extend
29,15,13/5/2020,29_sg_united_strong_congratulations
30,8,13/5/2020,30_bangladesh_bangladeshi_love_respect
31,2,13/5/2020,31_drink_language_sip_tea
32,4,13/5/2020,32_otters_animals_otter_fishes
33,3,13/5/2020,33_pray_praying_prayers_prayer
34,4,13/5/2020,34_exercise_jogging_exercising_cycling
35,1,13/5/2020,35_salon_barber_haircut_hairdresser
36,16,13/5/2020,36_sad_suicide_cry_crying
37,11,13/5/2020,37_love_dear_leemagiccup_amorous
38,11,13/5/2020,38_eat_food_eating_dine
39,4,13/5/2020,39_migrant_workers_migrants_care
40,5,13/5/2020,40_extend_cb_ccb_extension
41,2,13/5/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,4,13/5/2020,42_safe_stay_keep_calm
43,4,13/5/2020,43_mothers_mothership_mums_mum
44,2,13/5/2020,44_singapura_majulah_singapor_majullah
45,3,13/5/2020,45_lockdown_lock_partial_curve
46,1,13/5/2020,46_switzerland_swiss_visit_solidarity
47,6,13/5/2020,47_stupid_stupidity_idiot_dumb
48,1,13/5/2020,48_speech_speeches_reassuring_spoken
49,3,13/5/2020,49_condolences_annabel_ms_condolence
50,1,13/5/2020,50_wedding_wife_marriage_bouquet
51,6,13/5/2020,51_loong_kuan_yew_salute
52,4,13/5/2020,52_privacy_tracetogether_tracing_bluetoo...
53,12,13/5/2020,53_job_great_good_well
54,4,13/5/2020,54_pink_colour_tie_wear
55,13,13/5/2020,55_hope_dream_chance_juliet
56,5,13/5/2020,56_song_sing_music_voice
57,9,13/5/2020,57_news_hapugalle_media_sharing
58,3,13/5/2020,58_conditioning_solar_coal_energy
59,9,13/5/2020,59_hero_heroes_batman_heros
60,1,13/5/2020,60_fish_fishing_salmon_seafood
62,6,13/5/2020,62_malaysia_malaysian_indonesia_malay
63,2,13/5/2020,63_congratulations_proud_muthukumarasamy...
64,8,13/5/2020,64_photo_picture_photos_pic
65,5,13/5/2020,65_ministers_cabinet_appreciate_prime
66,13,13/5/2020,66_vaccine_vaccines_antibodies_flu
67,1,13/5/2020,67_flight_flights_airport_changi
69,3,13/5/2020,69_recovery_discharged_wishing_discharge
70,7,13/5/2020,70_rental_landlords_landlord_rent
71,2,13/5/2020,71_morning_good_day_happy
72,9,13/5/2020,72_pasta_cheese_sauce_bacon
73,2,13/5/2020,73_vietnam_vietnamese_viet_donations
74,7,13/5/2020,74_sunset_sky_sun_sunsets
75,2,13/5/2020,75_bless_shepherd_flock_fauna
76,5,13/5/2020,76_video_videos_youtube_tv
77,19,13/5/2020,77_amazing_awesome_excellent_fantastic
78,3,13/5/2020,78_pools_pool_gym_swimming
79,5,13/5/2020,79_leader_politician_austrian_mendelsohn
81,2,13/5/2020,81_bless_blessed_lord_blessing
83,3,13/5/2020,83_evil_cruel_worst_hell
84,4,13/5/2020,84_love_thanks_beloved_raley
85,2,13/5/2020,85_mf_tm_tmr_lj
-1,1239,16/5/2020,-1_together_bless_well_everyone
0,494,16/5/2020,0_ng_lim_wong_yang
1,147,16/5/2020,1_money_pay_jobs_salary
2,46,16/5/2020,2_singaporean_singaporeans_proud_ministe...
3,57,16/5/2020,3_hardcore_gastor_gateway_gates
4,26,16/5/2020,4_leadership_leaders_proud_kindness
5,63,16/5/2020,5_mask_wear_masks_face
6,100,16/5/2020,6_phase_ntuc_june_time
7,17,16/5/2020,7_hari_allah_muslim_ramadan
8,140,16/5/2020,8_police_jail_enforcement_fines
9,12,16/5/2020,9_care_appreciate_advice_caring
10,10,16/5/2020,10_safe_healthy_care_stay
11,12,16/5/2020,11_home_stay_safe_staying
12,10,16/5/2020,12_thanku_dear_sri_merci
13,32,16/5/2020,13_covid_fight_fighting_pandemic
14,78,16/5/2020,14_school_parents_schools_teachers
15,68,16/5/2020,15_china_taiwan_chinese_kong
16,53,16/5/2020,16_virus_coronavirus_corona_infected
17,5,16/5/2020,17_nurses_doctors_nurse_staff
18,11,16/5/2020,18_happy_wishes_buddha_wish
19,9,16/5/2020,19_minister_honorable_ministers_honourab...
20,21,16/5/2020,20_supermarket_shop_supermarkets_shops
21,34,16/5/2020,21_election_pap_vote_party
22,21,16/5/2020,22_government_govt_governance_sg
23,52,16/5/2020,23_mrt_bus_buses_train
24,7,16/5/2020,24_team_hard_teams_appreciate
25,65,16/5/2020,25_test_testing_tested_tests
26,12,16/5/2020,26_dorms_dormitories_dormitory_dorm
27,5,16/5/2020,27_lot_alot_thanksa_thankspm
28,20,16/5/2020,28_circuit_breaker_measures_extend
29,7,16/5/2020,29_sg_united_strong_congratulations
30,4,16/5/2020,30_bangladesh_bangladeshi_love_respect
31,12,16/5/2020,31_drink_language_sip_tea
32,95,16/5/2020,32_otters_animals_otter_fishes
33,8,16/5/2020,33_pray_praying_prayers_prayer
34,15,16/5/2020,34_exercise_jogging_exercising_cycling
35,79,16/5/2020,35_salon_barber_haircut_hairdresser
36,8,16/5/2020,36_sad_suicide_cry_crying
37,4,16/5/2020,37_love_dear_leemagiccup_amorous
38,23,16/5/2020,38_eat_food_eating_dine
40,17,16/5/2020,40_extend_cb_ccb_extension
42,10,16/5/2020,42_safe_stay_keep_calm
43,7,16/5/2020,43_mothers_mothership_mums_mum
44,7,16/5/2020,44_singapura_majulah_singapor_majullah
45,5,16/5/2020,45_lockdown_lock_partial_curve
46,1,16/5/2020,46_switzerland_swiss_visit_solidarity
47,24,16/5/2020,47_stupid_stupidity_idiot_dumb
48,3,16/5/2020,48_speech_speeches_reassuring_spoken
49,1,16/5/2020,49_condolences_annabel_ms_condolence
50,9,16/5/2020,50_wedding_wife_marriage_bouquet
51,2,16/5/2020,51_loong_kuan_yew_salute
52,9,16/5/2020,52_privacy_tracetogether_tracing_bluetoo...
53,3,16/5/2020,53_job_great_good_well
54,1,16/5/2020,54_pink_colour_tie_wear
55,8,16/5/2020,55_hope_dream_chance_juliet
56,7,16/5/2020,56_song_sing_music_voice
57,11,16/5/2020,57_news_hapugalle_media_sharing
58,3,16/5/2020,58_conditioning_solar_coal_energy
59,4,16/5/2020,59_hero_heroes_batman_heros
60,50,16/5/2020,60_fish_fishing_salmon_seafood
61,2,16/5/2020,61_villagers_cruel_animals_elephants
62,7,16/5/2020,62_malaysia_malaysian_indonesia_malay
63,2,16/5/2020,63_congratulations_proud_muthukumarasamy...
64,6,16/5/2020,64_photo_picture_photos_pic
65,2,16/5/2020,65_ministers_cabinet_appreciate_prime
66,12,16/5/2020,66_vaccine_vaccines_antibodies_flu
67,13,16/5/2020,67_flight_flights_airport_changi
69,4,16/5/2020,69_recovery_discharged_wishing_discharge
70,8,16/5/2020,70_rental_landlords_landlord_rent
71,1,16/5/2020,71_morning_good_day_happy
72,10,16/5/2020,72_pasta_cheese_sauce_bacon
73,1,16/5/2020,73_vietnam_vietnamese_viet_donations
74,1,16/5/2020,74_sunset_sky_sun_sunsets
76,20,16/5/2020,76_video_videos_youtube_tv
77,4,16/5/2020,77_amazing_awesome_excellent_fantastic
78,22,16/5/2020,78_pools_pool_gym_swimming
79,6,16/5/2020,79_leader_politician_austrian_mendelsohn
80,3,16/5/2020,80_bid_bundle_bidders_osso
81,3,16/5/2020,81_bless_blessed_lord_blessing
83,4,16/5/2020,83_evil_cruel_worst_hell
84,1,16/5/2020,84_love_thanks_beloved_raley
85,7,16/5/2020,85_mf_tm_tmr_lj
-1,895,20/5/2020,-1_together_bless_well_everyone
0,430,20/5/2020,0_ng_lim_wong_yang
1,46,20/5/2020,1_money_pay_jobs_salary
2,24,20/5/2020,2_singaporean_singaporeans_proud_ministe...
3,45,20/5/2020,3_hardcore_gastor_gateway_gates
4,42,20/5/2020,4_leadership_leaders_proud_kindness
5,15,20/5/2020,5_mask_wear_masks_face
6,40,20/5/2020,6_phase_ntuc_june_time
7,387,20/5/2020,7_hari_allah_muslim_ramadan
8,32,20/5/2020,8_police_jail_enforcement_fines
9,17,20/5/2020,9_care_appreciate_advice_caring
10,14,20/5/2020,10_safe_healthy_care_stay
11,7,20/5/2020,11_home_stay_safe_staying
12,37,20/5/2020,12_thanku_dear_sri_merci
13,14,20/5/2020,13_covid_fight_fighting_pandemic
14,68,20/5/2020,14_school_parents_schools_teachers
15,70,20/5/2020,15_china_taiwan_chinese_kong
16,36,20/5/2020,16_virus_coronavirus_corona_infected
17,4,20/5/2020,17_nurses_doctors_nurse_staff
18,25,20/5/2020,18_happy_wishes_buddha_wish
19,35,20/5/2020,19_minister_honorable_ministers_honourab...
20,16,20/5/2020,20_supermarket_shop_supermarkets_shops
21,30,20/5/2020,21_election_pap_vote_party
22,6,20/5/2020,22_government_govt_governance_sg
23,15,20/5/2020,23_mrt_bus_buses_train
25,19,20/5/2020,25_test_testing_tested_tests
26,7,20/5/2020,26_dorms_dormitories_dormitory_dorm
27,36,20/5/2020,27_lot_alot_thanksa_thankspm
28,10,20/5/2020,28_circuit_breaker_measures_extend
29,8,20/5/2020,29_sg_united_strong_congratulations
30,25,20/5/2020,30_bangladesh_bangladeshi_love_respect
31,10,20/5/2020,31_drink_language_sip_tea
32,27,20/5/2020,32_otters_animals_otter_fishes
33,6,20/5/2020,33_pray_praying_prayers_prayer
34,11,20/5/2020,34_exercise_jogging_exercising_cycling
35,54,20/5/2020,35_salon_barber_haircut_hairdresser
36,11,20/5/2020,36_sad_suicide_cry_crying
37,17,20/5/2020,37_love_dear_leemagiccup_amorous
38,7,20/5/2020,38_eat_food_eating_dine
39,3,20/5/2020,39_migrant_workers_migrants_care
40,4,20/5/2020,40_extend_cb_ccb_extension
41,26,20/5/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,4,20/5/2020,42_safe_stay_keep_calm
43,1,20/5/2020,43_mothers_mothership_mums_mum
44,4,20/5/2020,44_singapura_majulah_singapor_majullah
45,5,20/5/2020,45_lockdown_lock_partial_curve
47,9,20/5/2020,47_stupid_stupidity_idiot_dumb
48,1,20/5/2020,48_speech_speeches_reassuring_spoken
50,5,20/5/2020,50_wedding_wife_marriage_bouquet
51,7,20/5/2020,51_loong_kuan_yew_salute
52,4,20/5/2020,52_privacy_tracetogether_tracing_bluetoo...
53,3,20/5/2020,53_job_great_good_well
54,7,20/5/2020,54_pink_colour_tie_wear
55,6,20/5/2020,55_hope_dream_chance_juliet
56,2,20/5/2020,56_song_sing_music_voice
57,3,20/5/2020,57_news_hapugalle_media_sharing
59,8,20/5/2020,59_hero_heroes_batman_heros
60,6,20/5/2020,60_fish_fishing_salmon_seafood
62,5,20/5/2020,62_malaysia_malaysian_indonesia_malay
63,4,20/5/2020,63_congratulations_proud_muthukumarasamy...
66,9,20/5/2020,66_vaccine_vaccines_antibodies_flu
67,12,20/5/2020,67_flight_flights_airport_changi
69,35,20/5/2020,69_recovery_discharged_wishing_discharge
70,2,20/5/2020,70_rental_landlords_landlord_rent
71,1,20/5/2020,71_morning_good_day_happy
72,5,20/5/2020,72_pasta_cheese_sauce_bacon
74,1,20/5/2020,74_sunset_sky_sun_sunsets
75,8,20/5/2020,75_bless_shepherd_flock_fauna
76,4,20/5/2020,76_video_videos_youtube_tv
78,3,20/5/2020,78_pools_pool_gym_swimming
79,7,20/5/2020,79_leader_politician_austrian_mendelsohn
80,1,20/5/2020,80_bid_bundle_bidders_osso
81,3,20/5/2020,81_bless_blessed_lord_blessing
82,4,20/5/2020,82_rip_sad_ndp_loss
83,3,20/5/2020,83_evil_cruel_worst_hell
84,14,20/5/2020,84_love_thanks_beloved_raley
