Topic,Frequency,date,Name
7,75,7/7/2020,7_hsien_singapure_congratulations_strong...
8,1,7/7/2020,8_retirement_retire_happy_contribution
9,33,7/7/2020,9_suicide_pain_parents_family
10,3,7/7/2020,10_border_malaysia_borders_causeway
11,5,7/7/2020,11_tcb_hougang_tanjong_sengkang
12,6,7/7/2020,12_money_pay_salary_donate
13,56,7/7/2020,13_choice_paa_lc_pr
14,3,7/7/2020,14_psp_ps_go_win
15,6,7/7/2020,15_virus_infected_vaccine_testing
16,30,7/7/2020,16_singapura_majullah_singapureans_singa...
17,21,7/7/2020,17_love_boos_animal_honesty
18,6,7/7/2020,18_thank_thanku_thankyou_notifying
19,25,7/7/2020,19_congrats_congratulation_congratulated...
20,39,7/7/2020,20_pray_bless_blessing_blessings
21,5,7/7/2020,21_father_fathers_dad_blessed
22,5,7/7/2020,22_election_elections_campaign_polling
23,47,7/7/2020,23_luck_lucky_best_fortune
24,36,7/7/2020,24_vote_opposition_election_parties
25,7,7/7/2020,25_sg_united_together_sar
26,64,7/7/2020,26_best_rocky_betterment_choices
27,7,7/7/2020,27_years_time_countdown_admin
28,1,7/7/2020,28_monkey_monkeys_food_steal
29,8,7/7/2020,29_morning_sirs_herro_morningeverbody
30,3,7/7/2020,30_talk_listening_dialogue_louder
31,2,7/7/2020,31_eat_food_eating_lunch
32,4,7/7/2020,32_mask_eating_eat_coffee
33,3,7/7/2020,33_hari_proud_muslim_muslims
35,7,7/7/2020,35_photo_picture_pic_beautiful
36,9,7/7/2020,36_vote_voted_votes_voting
37,8,7/7/2020,37_covid_test_ge_markets
38,5,7/7/2020,38_hope_future_better_tomorrow
39,50,7/7/2020,39_vote_election_votepap_papy
40,1,7/7/2020,40_pink_tie_color_wear
41,3,7/7/2020,41_social_ambassadors_ambassador_gatheri...
42,12,7/7/2020,42_goodmorning_goodluck_lidder_mmorning
43,20,7/7/2020,43_support_supporting_heartedly_izzy
44,18,7/7/2020,44_wishes_wish_administration_victories
46,9,7/7/2020,46_parliament_opposition_debates_debate
47,8,7/7/2020,47_hello_dear_cavair_archana
48,1,7/7/2020,48_police_enforcement_fined_laws
49,4,7/7/2020,49_china_chinese_mandarin_coronavirus
50,14,7/7/2020,50_team_congratulations_members_superbbb
51,5,7/7/2020,51_congratulations_dear_welcome_respecte...
52,1,7/7/2020,52_evening_night_goodnight_nights
54,6,7/7/2020,54_hero_super_superman_star
55,9,7/7/2020,55_job_jobs_worked_rewarded
56,1,7/7/2020,56_liverpool_fan_fc_fans
58,9,7/7/2020,58_allah_bless_pray_insha
60,3,7/7/2020,60_malaysia_malay_malaysian_malays
62,8,7/7/2020,62_bangladesh_bangladeshi_workers_respec...
63,3,7/7/2020,63_shake_hands_fist_hand
64,3,7/7/2020,64_thanks_pro_sb_thankspro
65,2,7/7/2020,65_smile_happy_smiling_glad
66,8,7/7/2020,66_bless_diversity_squash_blessfor
67,18,7/7/2020,67_win_seat_winner_seats
68,3,7/7/2020,68_day_holiday_weekend_holidays
69,15,7/7/2020,69_win_victory_champion_winner
-1,961,10/7/2020,-1_support_well_need_leader
0,38,10/7/2020,0_lim_jia_lai_jin
1,336,10/7/2020,1_health_healthy_stay_leadership
2,191,10/7/2020,2_singaporean_singaporeans_opposition_pa...
3,33,10/7/2020,3_frontliners_fu_fuel_frontliner
4,66,10/7/2020,4_minister_prime_cabinet_ministers
5,167,10/7/2020,5_congratulations_onward_journey_go
6,2,10/7/2020,6_mask_wear_wearing_masks
7,120,10/7/2020,7_hsien_singapure_congratulations_strong...
8,3,10/7/2020,8_retirement_retire_happy_contribution
9,11,10/7/2020,9_suicide_pain_parents_family
10,4,10/7/2020,10_border_malaysia_borders_causeway
11,14,10/7/2020,11_tcb_hougang_tanjong_sengkang
12,7,10/7/2020,12_money_pay_salary_donate
13,14,10/7/2020,13_choice_paa_lc_pr
14,1,10/7/2020,14_psp_ps_go_win
15,3,10/7/2020,15_virus_infected_vaccine_testing
16,38,10/7/2020,16_singapura_majullah_singapureans_singa...
17,3,10/7/2020,17_love_boos_animal_honesty
18,10,10/7/2020,18_thank_thanku_thankyou_notifying
19,78,10/7/2020,19_congrats_congratulation_congratulated...
20,5,10/7/2020,20_pray_bless_blessing_blessings
21,6,10/7/2020,21_father_fathers_dad_blessed
22,5,10/7/2020,22_election_elections_campaign_polling
23,10,10/7/2020,23_luck_lucky_best_fortune
24,22,10/7/2020,24_vote_opposition_election_parties
25,16,10/7/2020,25_sg_united_together_sar
26,4,10/7/2020,26_best_rocky_betterment_choices
27,4,10/7/2020,27_years_time_countdown_admin
28,1,10/7/2020,28_monkey_monkeys_food_steal
29,2,10/7/2020,29_morning_sirs_herro_morningeverbody
30,7,10/7/2020,30_talk_listening_dialogue_louder
32,2,10/7/2020,32_mask_eating_eat_coffee
33,3,10/7/2020,33_hari_proud_muslim_muslims
34,1,10/7/2020,34_nurses_nurse_nursing_doctors
35,5,10/7/2020,35_photo_picture_pic_beautiful
36,7,10/7/2020,36_vote_voted_votes_voting
37,13,10/7/2020,37_covid_test_ge_markets
38,14,10/7/2020,38_hope_future_better_tomorrow
39,1,10/7/2020,39_vote_election_votepap_papy
42,2,10/7/2020,42_goodmorning_goodluck_lidder_mmorning
43,6,10/7/2020,43_support_supporting_heartedly_izzy
44,8,10/7/2020,44_wishes_wish_administration_victories
46,11,10/7/2020,46_parliament_opposition_debates_debate
47,6,10/7/2020,47_hello_dear_cavair_archana
48,3,10/7/2020,48_police_enforcement_fined_laws
49,1,10/7/2020,49_china_chinese_mandarin_coronavirus
50,60,10/7/2020,50_team_congratulations_members_superbbb
51,51,10/7/2020,51_congratulations_dear_welcome_respecte...
52,1,10/7/2020,52_evening_night_goodnight_nights
54,6,10/7/2020,54_hero_super_superman_star
55,1,10/7/2020,55_job_jobs_worked_rewarded
58,4,10/7/2020,58_allah_bless_pray_insha
59,2,10/7/2020,59_video_watching_watch_screen
60,2,10/7/2020,60_malaysia_malay_malaysian_malays
62,22,10/7/2020,62_bangladesh_bangladeshi_workers_respec...
64,3,10/7/2020,64_thanks_pro_sb_thankspro
65,3,10/7/2020,65_smile_happy_smiling_glad
66,3,10/7/2020,66_bless_diversity_squash_blessfor
67,3,10/7/2020,67_win_seat_winner_seats
68,2,10/7/2020,68_day_holiday_weekend_holidays
69,2,10/7/2020,69_win_victory_champion_winner
-1,367,12/7/2020,-1_support_well_need_leader
0,49,12/7/2020,0_lim_jia_lai_jin
1,112,12/7/2020,1_health_healthy_stay_leadership
2,47,12/7/2020,2_singaporean_singaporeans_opposition_pa...
3,38,12/7/2020,3_frontliners_fu_fuel_frontliner
4,12,12/7/2020,4_minister_prime_cabinet_ministers
5,16,12/7/2020,5_congratulations_onward_journey_go
6,28,12/7/2020,6_mask_wear_wearing_masks
7,22,12/7/2020,7_hsien_singapure_congratulations_strong...
9,17,12/7/2020,9_suicide_pain_parents_family
10,9,12/7/2020,10_border_malaysia_borders_causeway
11,6,12/7/2020,11_tcb_hougang_tanjong_sengkang
12,1,12/7/2020,12_money_pay_salary_donate
13,2,12/7/2020,13_choice_paa_lc_pr
14,1,12/7/2020,14_psp_ps_go_win
15,11,12/7/2020,15_virus_infected_vaccine_testing
16,8,12/7/2020,16_singapura_majullah_singapureans_singa...
17,12,12/7/2020,17_love_boos_animal_honesty
18,14,12/7/2020,18_thank_thanku_thankyou_notifying
19,9,12/7/2020,19_congrats_congratulation_congratulated...
20,17,12/7/2020,20_pray_bless_blessing_blessings
21,2,12/7/2020,21_father_fathers_dad_blessed
22,1,12/7/2020,22_election_elections_campaign_polling
23,6,12/7/2020,23_luck_lucky_best_fortune
24,1,12/7/2020,24_vote_opposition_election_parties
25,11,12/7/2020,25_sg_united_together_sar
26,2,12/7/2020,26_best_rocky_betterment_choices
27,1,12/7/2020,27_years_time_countdown_admin
29,4,12/7/2020,29_morning_sirs_herro_morningeverbody
31,1,12/7/2020,31_eat_food_eating_lunch
32,4,12/7/2020,32_mask_eating_eat_coffee
33,2,12/7/2020,33_hari_proud_muslim_muslims
34,1,12/7/2020,34_nurses_nurse_nursing_doctors
35,10,12/7/2020,35_photo_picture_pic_beautiful
37,13,12/7/2020,37_covid_test_ge_markets
38,1,12/7/2020,38_hope_future_better_tomorrow
42,6,12/7/2020,42_goodmorning_goodluck_lidder_mmorning
47,2,12/7/2020,47_hello_dear_cavair_archana
48,2,12/7/2020,48_police_enforcement_fined_laws
50,3,12/7/2020,50_team_congratulations_members_superbbb
51,2,12/7/2020,51_congratulations_dear_welcome_respecte...
52,1,12/7/2020,52_evening_night_goodnight_nights
53,8,12/7/2020,53_song_rendition_sang_singing
54,5,12/7/2020,54_hero_super_superman_star
55,5,12/7/2020,55_job_jobs_worked_rewarded
58,3,12/7/2020,58_allah_bless_pray_insha
59,2,12/7/2020,59_video_watching_watch_screen
60,1,12/7/2020,60_malaysia_malay_malaysian_malays
62,5,12/7/2020,62_bangladesh_bangladeshi_workers_respec...
64,1,12/7/2020,64_thanks_pro_sb_thankspro
65,1,12/7/2020,65_smile_happy_smiling_glad
66,5,12/7/2020,66_bless_diversity_squash_blessfor
-1,155,14/7/2020,-1_support_well_need_leader
0,43,14/7/2020,0_lim_jia_lai_jin
1,34,14/7/2020,1_health_healthy_stay_leadership
2,16,14/7/2020,2_singaporean_singaporeans_opposition_pa...
3,6,14/7/2020,3_frontliners_fu_fuel_frontliner
4,3,14/7/2020,4_minister_prime_cabinet_ministers
6,6,14/7/2020,6_mask_wear_wearing_masks
7,7,14/7/2020,7_hsien_singapure_congratulations_strong...
8,1,14/7/2020,8_retirement_retire_happy_contribution
9,24,14/7/2020,9_suicide_pain_parents_family
10,5,14/7/2020,10_border_malaysia_borders_causeway
11,1,14/7/2020,11_tcb_hougang_tanjong_sengkang
12,5,14/7/2020,12_money_pay_salary_donate
15,7,14/7/2020,15_virus_infected_vaccine_testing
16,3,14/7/2020,16_singapura_majullah_singapureans_singa...
17,1,14/7/2020,17_love_boos_animal_honesty
18,4,14/7/2020,18_thank_thanku_thankyou_notifying
20,1,14/7/2020,20_pray_bless_blessing_blessings
22,1,14/7/2020,22_election_elections_campaign_polling
23,1,14/7/2020,23_luck_lucky_best_fortune
25,1,14/7/2020,25_sg_united_together_sar
28,1,14/7/2020,28_monkey_monkeys_food_steal
30,2,14/7/2020,30_talk_listening_dialogue_louder
31,1,14/7/2020,31_eat_food_eating_lunch
32,2,14/7/2020,32_mask_eating_eat_coffee
33,1,14/7/2020,33_hari_proud_muslim_muslims
36,2,14/7/2020,36_vote_voted_votes_voting
37,4,14/7/2020,37_covid_test_ge_markets
42,2,14/7/2020,42_goodmorning_goodluck_lidder_mmorning
43,1,14/7/2020,43_support_supporting_heartedly_izzy
46,1,14/7/2020,46_parliament_opposition_debates_debate
47,4,14/7/2020,47_hello_dear_cavair_archana
48,8,14/7/2020,48_police_enforcement_fined_laws
49,4,14/7/2020,49_china_chinese_mandarin_coronavirus
52,2,14/7/2020,52_evening_night_goodnight_nights
53,28,14/7/2020,53_song_rendition_sang_singing
54,1,14/7/2020,54_hero_super_superman_star
55,4,14/7/2020,55_job_jobs_worked_rewarded
56,1,14/7/2020,56_liverpool_fan_fc_fans
58,2,14/7/2020,58_allah_bless_pray_insha
62,3,14/7/2020,62_bangladesh_bangladeshi_workers_respec...
63,3,14/7/2020,63_shake_hands_fist_hand
64,1,14/7/2020,64_thanks_pro_sb_thankspro
68,2,14/7/2020,68_day_holiday_weekend_holidays
-1,38,17/7/2020,-1_support_well_need_leader
0,14,17/7/2020,0_lim_jia_lai_jin
1,6,17/7/2020,1_health_healthy_stay_leadership
2,1,17/7/2020,2_singaporean_singaporeans_opposition_pa...
3,3,17/7/2020,3_frontliners_fu_fuel_frontliner
4,2,17/7/2020,4_minister_prime_cabinet_ministers
6,3,17/7/2020,6_mask_wear_wearing_masks
7,1,17/7/2020,7_hsien_singapure_congratulations_strong...
9,11,17/7/2020,9_suicide_pain_parents_family
10,2,17/7/2020,10_border_malaysia_borders_causeway
12,2,17/7/2020,12_money_pay_salary_donate
15,3,17/7/2020,15_virus_infected_vaccine_testing
16,3,17/7/2020,16_singapura_majullah_singapureans_singa...
17,2,17/7/2020,17_love_boos_animal_honesty
18,2,17/7/2020,18_thank_thanku_thankyou_notifying
21,1,17/7/2020,21_father_fathers_dad_blessed
24,1,17/7/2020,24_vote_opposition_election_parties
25,1,17/7/2020,25_sg_united_together_sar
33,1,17/7/2020,33_hari_proud_muslim_muslims
53,4,17/7/2020,53_song_rendition_sang_singing
59,1,17/7/2020,59_video_watching_watch_screen
66,1,17/7/2020,66_bless_diversity_squash_blessfor
69,1,17/7/2020,69_win_victory_champion_winner
-1,75,19/7/2020,-1_support_well_need_leader
0,11,19/7/2020,0_lim_jia_lai_jin
1,7,19/7/2020,1_health_healthy_stay_leadership
2,11,19/7/2020,2_singaporean_singaporeans_opposition_pa...
3,8,19/7/2020,3_frontliners_fu_fuel_frontliner
4,2,19/7/2020,4_minister_prime_cabinet_ministers
6,3,19/7/2020,6_mask_wear_wearing_masks
7,3,19/7/2020,7_hsien_singapure_congratulations_strong...
9,15,19/7/2020,9_suicide_pain_parents_family
10,1,19/7/2020,10_border_malaysia_borders_causeway
13,1,19/7/2020,13_choice_paa_lc_pr
16,4,19/7/2020,16_singapura_majullah_singapureans_singa...
17,4,19/7/2020,17_love_boos_animal_honesty
18,2,19/7/2020,18_thank_thanku_thankyou_notifying
20,3,19/7/2020,20_pray_bless_blessing_blessings
21,1,19/7/2020,21_father_fathers_dad_blessed
22,1,19/7/2020,22_election_elections_campaign_polling
25,1,19/7/2020,25_sg_united_together_sar
27,1,19/7/2020,27_years_time_countdown_admin
31,2,19/7/2020,31_eat_food_eating_lunch
33,1,19/7/2020,33_hari_proud_muslim_muslims
35,1,19/7/2020,35_photo_picture_pic_beautiful
37,1,19/7/2020,37_covid_test_ge_markets
38,1,19/7/2020,38_hope_future_better_tomorrow
40,1,19/7/2020,40_pink_tie_color_wear
42,1,19/7/2020,42_goodmorning_goodluck_lidder_mmorning
47,2,19/7/2020,47_hello_dear_cavair_archana
48,1,19/7/2020,48_police_enforcement_fined_laws
49,3,19/7/2020,49_china_chinese_mandarin_coronavirus
53,2,19/7/2020,53_song_rendition_sang_singing
60,1,19/7/2020,60_malaysia_malay_malaysian_malays
64,1,19/7/2020,64_thanks_pro_sb_thankspro
65,2,19/7/2020,65_smile_happy_smiling_glad
66,2,19/7/2020,66_bless_diversity_squash_blessfor
-1,201,21/7/2020,-1_support_well_need_leader
0,30,21/7/2020,0_lim_jia_lai_jin
1,117,21/7/2020,1_health_healthy_stay_leadership
2,20,21/7/2020,2_singaporean_singaporeans_opposition_pa...
3,20,21/7/2020,3_frontliners_fu_fuel_frontliner
4,13,21/7/2020,4_minister_prime_cabinet_ministers
5,3,21/7/2020,5_congratulations_onward_journey_go
6,7,21/7/2020,6_mask_wear_wearing_masks
7,5,21/7/2020,7_hsien_singapure_congratulations_strong...
9,13,21/7/2020,9_suicide_pain_parents_family
10,4,21/7/2020,10_border_malaysia_borders_causeway
14,1,21/7/2020,14_psp_ps_go_win
15,2,21/7/2020,15_virus_infected_vaccine_testing
16,7,21/7/2020,16_singapura_majullah_singapureans_singa...
17,20,21/7/2020,17_love_boos_animal_honesty
18,3,21/7/2020,18_thank_thanku_thankyou_notifying
20,11,21/7/2020,20_pray_bless_blessing_blessings
21,1,21/7/2020,21_father_fathers_dad_blessed
23,4,21/7/2020,23_luck_lucky_best_fortune
25,4,21/7/2020,25_sg_united_together_sar
26,1,21/7/2020,26_best_rocky_betterment_choices
27,2,21/7/2020,27_years_time_countdown_admin
28,1,21/7/2020,28_monkey_monkeys_food_steal
29,3,21/7/2020,29_morning_sirs_herro_morningeverbody
30,3,21/7/2020,30_talk_listening_dialogue_louder
31,3,21/7/2020,31_eat_food_eating_lunch
33,5,21/7/2020,33_hari_proud_muslim_muslims
34,1,21/7/2020,34_nurses_nurse_nursing_doctors
35,20,21/7/2020,35_photo_picture_pic_beautiful
38,4,21/7/2020,38_hope_future_better_tomorrow
39,1,21/7/2020,39_vote_election_votepap_papy
42,3,21/7/2020,42_goodmorning_goodluck_lidder_mmorning
43,1,21/7/2020,43_support_supporting_heartedly_izzy
47,5,21/7/2020,47_hello_dear_cavair_archana
48,1,21/7/2020,48_police_enforcement_fined_laws
49,1,21/7/2020,49_china_chinese_mandarin_coronavirus
51,1,21/7/2020,51_congratulations_dear_welcome_respecte...
52,3,21/7/2020,52_evening_night_goodnight_nights
53,21,21/7/2020,53_song_rendition_sang_singing
54,8,21/7/2020,54_hero_super_superman_star
55,1,21/7/2020,55_job_jobs_worked_rewarded
58,3,21/7/2020,58_allah_bless_pray_insha
59,4,21/7/2020,59_video_watching_watch_screen
60,1,21/7/2020,60_malaysia_malay_malaysian_malays
62,7,21/7/2020,62_bangladesh_bangladeshi_workers_respec...
64,3,21/7/2020,64_thanks_pro_sb_thankspro
65,4,21/7/2020,65_smile_happy_smiling_glad
66,1,21/7/2020,66_bless_diversity_squash_blessfor
68,3,21/7/2020,68_day_holiday_weekend_holidays
69,1,21/7/2020,69_win_victory_champion_winner
-1,726,24/7/2020,-1_support_well_need_leader
0,173,24/7/2020,0_lim_jia_lai_jin
1,158,24/7/2020,1_health_healthy_stay_leadership
2,54,24/7/2020,2_singaporean_singaporeans_opposition_pa...
3,34,24/7/2020,3_frontliners_fu_fuel_frontliner
4,203,24/7/2020,4_minister_prime_cabinet_ministers
5,40,24/7/2020,5_congratulations_onward_journey_go
6,5,24/7/2020,6_mask_wear_wearing_masks
7,21,24/7/2020,7_hsien_singapure_congratulations_strong...
8,16,24/7/2020,8_retirement_retire_happy_contribution
9,22,24/7/2020,9_suicide_pain_parents_family
10,16,24/7/2020,10_border_malaysia_borders_causeway
11,24,24/7/2020,11_tcb_hougang_tanjong_sengkang
12,16,24/7/2020,12_money_pay_salary_donate
13,2,24/7/2020,13_choice_paa_lc_pr
14,4,24/7/2020,14_psp_ps_go_win
15,7,24/7/2020,15_virus_infected_vaccine_testing
16,12,24/7/2020,16_singapura_majullah_singapureans_singa...
17,12,24/7/2020,17_love_boos_animal_honesty
18,18,24/7/2020,18_thank_thanku_thankyou_notifying
19,30,24/7/2020,19_congrats_congratulation_congratulated...
20,10,24/7/2020,20_pray_bless_blessing_blessings
21,3,24/7/2020,21_father_fathers_dad_blessed
22,2,24/7/2020,22_election_elections_campaign_polling
23,17,24/7/2020,23_luck_lucky_best_fortune
24,3,24/7/2020,24_vote_opposition_election_parties
25,18,24/7/2020,25_sg_united_together_sar
26,10,24/7/2020,26_best_rocky_betterment_choices
27,10,24/7/2020,27_years_time_countdown_admin
29,4,24/7/2020,29_morning_sirs_herro_morningeverbody
30,12,24/7/2020,30_talk_listening_dialogue_louder
31,5,24/7/2020,31_eat_food_eating_lunch
33,2,24/7/2020,33_hari_proud_muslim_muslims
34,3,24/7/2020,34_nurses_nurse_nursing_doctors
35,3,24/7/2020,35_photo_picture_pic_beautiful
37,14,24/7/2020,37_covid_test_ge_markets
38,17,24/7/2020,38_hope_future_better_tomorrow
39,1,24/7/2020,39_vote_election_votepap_papy
40,14,24/7/2020,40_pink_tie_color_wear
41,1,24/7/2020,41_social_ambassadors_ambassador_gatheri...
42,16,24/7/2020,42_goodmorning_goodluck_lidder_mmorning
43,9,24/7/2020,43_support_supporting_heartedly_izzy
44,13,24/7/2020,44_wishes_wish_administration_victories
46,2,24/7/2020,46_parliament_opposition_debates_debate
47,18,24/7/2020,47_hello_dear_cavair_archana
48,2,24/7/2020,48_police_enforcement_fined_laws
49,29,24/7/2020,49_china_chinese_mandarin_coronavirus
50,2,24/7/2020,50_team_congratulations_members_superbbb
51,15,24/7/2020,51_congratulations_dear_welcome_respecte...
52,2,24/7/2020,52_evening_night_goodnight_nights
53,15,24/7/2020,53_song_rendition_sang_singing
54,7,24/7/2020,54_hero_super_superman_star
55,12,24/7/2020,55_job_jobs_worked_rewarded
56,1,24/7/2020,56_liverpool_fan_fc_fans
57,1,24/7/2020,57_esm_contributions_missed_contribution
58,6,24/7/2020,58_allah_bless_pray_insha
59,8,24/7/2020,59_video_watching_watch_screen
60,5,24/7/2020,60_malaysia_malay_malaysian_malays
61,37,24/7/2020,61_afternoon_osaka_dear_japan
62,7,24/7/2020,62_bangladesh_bangladeshi_workers_respec...
63,5,24/7/2020,63_shake_hands_fist_hand
64,8,24/7/2020,64_thanks_pro_sb_thankspro
65,9,24/7/2020,65_smile_happy_smiling_glad
66,10,24/7/2020,66_bless_diversity_squash_blessfor
67,1,24/7/2020,67_win_seat_winner_seats
68,5,24/7/2020,68_day_holiday_weekend_holidays
69,2,24/7/2020,69_win_victory_champion_winner
-1,1132,26/7/2020,-1_support_well_need_leader
0,124,26/7/2020,0_lim_jia_lai_jin
1,296,26/7/2020,1_health_healthy_stay_leadership
2,128,26/7/2020,2_singaporean_singaporeans_opposition_pa...
3,65,26/7/2020,3_frontliners_fu_fuel_frontliner
4,269,26/7/2020,4_minister_prime_cabinet_ministers
5,250,26/7/2020,5_congratulations_onward_journey_go
6,27,26/7/2020,6_mask_wear_wearing_masks
7,44,26/7/2020,7_hsien_singapure_congratulations_strong...
8,6,26/7/2020,8_retirement_retire_happy_contribution
9,21,26/7/2020,9_suicide_pain_parents_family
10,21,26/7/2020,10_border_malaysia_borders_causeway
11,12,26/7/2020,11_tcb_hougang_tanjong_sengkang
12,7,26/7/2020,12_money_pay_salary_donate
13,1,26/7/2020,13_choice_paa_lc_pr
14,3,26/7/2020,14_psp_ps_go_win
15,7,26/7/2020,15_virus_infected_vaccine_testing
16,41,26/7/2020,16_singapura_majullah_singapureans_singa...
17,53,26/7/2020,17_love_boos_animal_honesty
18,37,26/7/2020,18_thank_thanku_thankyou_notifying
19,115,26/7/2020,19_congrats_congratulation_congratulated...
20,27,26/7/2020,20_pray_bless_blessing_blessings
21,11,26/7/2020,21_father_fathers_dad_blessed
22,6,26/7/2020,22_election_elections_campaign_polling
23,23,26/7/2020,23_luck_lucky_best_fortune
24,3,26/7/2020,24_vote_opposition_election_parties
25,62,26/7/2020,25_sg_united_together_sar
26,32,26/7/2020,26_best_rocky_betterment_choices
27,14,26/7/2020,27_years_time_countdown_admin
28,2,26/7/2020,28_monkey_monkeys_food_steal
29,2,26/7/2020,29_morning_sirs_herro_morningeverbody
30,52,26/7/2020,30_talk_listening_dialogue_louder
31,3,26/7/2020,31_eat_food_eating_lunch
33,44,26/7/2020,33_hari_proud_muslim_muslims
34,1,26/7/2020,34_nurses_nurse_nursing_doctors
35,14,26/7/2020,35_photo_picture_pic_beautiful
36,3,26/7/2020,36_vote_voted_votes_voting
37,8,26/7/2020,37_covid_test_ge_markets
38,15,26/7/2020,38_hope_future_better_tomorrow
39,1,26/7/2020,39_vote_election_votepap_papy
40,10,26/7/2020,40_pink_tie_color_wear
41,2,26/7/2020,41_social_ambassadors_ambassador_gatheri...
42,22,26/7/2020,42_goodmorning_goodluck_lidder_mmorning
43,6,26/7/2020,43_support_supporting_heartedly_izzy
44,23,26/7/2020,44_wishes_wish_administration_victories
46,21,26/7/2020,46_parliament_opposition_debates_debate
47,28,26/7/2020,47_hello_dear_cavair_archana
48,5,26/7/2020,48_police_enforcement_fined_laws
49,26,26/7/2020,49_china_chinese_mandarin_coronavirus
50,62,26/7/2020,50_team_congratulations_members_superbbb
51,50,26/7/2020,51_congratulations_dear_welcome_respecte...
52,79,26/7/2020,52_evening_night_goodnight_nights
53,9,26/7/2020,53_song_rendition_sang_singing
54,8,26/7/2020,54_hero_super_superman_star
55,15,26/7/2020,55_job_jobs_worked_rewarded
56,2,26/7/2020,56_liverpool_fan_fc_fans
57,2,26/7/2020,57_esm_contributions_missed_contribution
58,4,26/7/2020,58_allah_bless_pray_insha
59,9,26/7/2020,59_video_watching_watch_screen
60,6,26/7/2020,60_malaysia_malay_malaysian_malays
62,7,26/7/2020,62_bangladesh_bangladeshi_workers_respec...
63,5,26/7/2020,63_shake_hands_fist_hand
64,12,26/7/2020,64_thanks_pro_sb_thankspro
65,15,26/7/2020,65_smile_happy_smiling_glad
66,19,26/7/2020,66_bless_diversity_squash_blessfor
68,6,26/7/2020,68_day_holiday_weekend_holidays
69,8,26/7/2020,69_win_victory_champion_winner
-1,458,28/7/2020,-1_support_well_need_leader
0,159,28/7/2020,0_lim_jia_lai_jin
1,131,28/7/2020,1_health_healthy_stay_leadership
2,50,28/7/2020,2_singaporean_singaporeans_opposition_pa...
3,66,28/7/2020,3_frontliners_fu_fuel_frontliner
4,37,28/7/2020,4_minister_prime_cabinet_ministers
5,24,28/7/2020,5_congratulations_onward_journey_go
6,20,28/7/2020,6_mask_wear_wearing_masks
7,16,28/7/2020,7_hsien_singapure_congratulations_strong...
8,6,28/7/2020,8_retirement_retire_happy_contribution
9,18,28/7/2020,9_suicide_pain_parents_family
10,60,28/7/2020,10_border_malaysia_borders_causeway
11,7,28/7/2020,11_tcb_hougang_tanjong_sengkang
12,6,28/7/2020,12_money_pay_salary_donate
13,1,28/7/2020,13_choice_paa_lc_pr
14,3,28/7/2020,14_psp_ps_go_win
15,6,28/7/2020,15_virus_infected_vaccine_testing
16,14,28/7/2020,16_singapura_majullah_singapureans_singa...
17,13,28/7/2020,17_love_boos_animal_honesty
18,26,28/7/2020,18_thank_thanku_thankyou_notifying
19,8,28/7/2020,19_congrats_congratulation_congratulated...
20,14,28/7/2020,20_pray_bless_blessing_blessings
21,3,28/7/2020,21_father_fathers_dad_blessed
23,6,28/7/2020,23_luck_lucky_best_fortune
25,15,28/7/2020,25_sg_united_together_sar
26,4,28/7/2020,26_best_rocky_betterment_choices
27,11,28/7/2020,27_years_time_countdown_admin
28,1,28/7/2020,28_monkey_monkeys_food_steal
29,137,28/7/2020,29_morning_sirs_herro_morningeverbody
30,8,28/7/2020,30_talk_listening_dialogue_louder
31,6,28/7/2020,31_eat_food_eating_lunch
32,3,28/7/2020,32_mask_eating_eat_coffee
33,127,28/7/2020,33_hari_proud_muslim_muslims
34,1,28/7/2020,34_nurses_nurse_nursing_doctors
35,6,28/7/2020,35_photo_picture_pic_beautiful
37,6,28/7/2020,37_covid_test_ge_markets
38,16,28/7/2020,38_hope_future_better_tomorrow
40,24,28/7/2020,40_pink_tie_color_wear
41,6,28/7/2020,41_social_ambassadors_ambassador_gatheri...
42,19,28/7/2020,42_goodmorning_goodluck_lidder_mmorning
43,1,28/7/2020,43_support_supporting_heartedly_izzy
44,11,28/7/2020,44_wishes_wish_administration_victories
46,9,28/7/2020,46_parliament_opposition_debates_debate
47,12,28/7/2020,47_hello_dear_cavair_archana
48,2,28/7/2020,48_police_enforcement_fined_laws
49,4,28/7/2020,49_china_chinese_mandarin_coronavirus
50,1,28/7/2020,50_team_congratulations_members_superbbb
51,8,28/7/2020,51_congratulations_dear_welcome_respecte...
52,7,28/7/2020,52_evening_night_goodnight_nights
53,10,28/7/2020,53_song_rendition_sang_singing
54,3,28/7/2020,54_hero_super_superman_star
55,8,28/7/2020,55_job_jobs_worked_rewarded
58,9,28/7/2020,58_allah_bless_pray_insha
59,6,28/7/2020,59_video_watching_watch_screen
60,49,28/7/2020,60_malaysia_malay_malaysian_malays
61,4,28/7/2020,61_afternoon_osaka_dear_japan
62,2,28/7/2020,62_bangladesh_bangladeshi_workers_respec...
63,5,28/7/2020,63_shake_hands_fist_hand
64,9,28/7/2020,64_thanks_pro_sb_thankspro
65,19,28/7/2020,65_smile_happy_smiling_glad
66,7,28/7/2020,66_bless_diversity_squash_blessfor
68,18,28/7/2020,68_day_holiday_weekend_holidays
-1,434,31/7/2020,-1_support_well_need_leader
0,162,31/7/2020,0_lim_jia_lai_jin
1,71,31/7/2020,1_health_healthy_stay_leadership
